Relative area (Average)	Free + feces	only free	Salt + feces
Acetic acid	6.069272285763499	0.5520593044698551	8.297098905726978
Propionic aicd	2.659859134326257	0.32404840346835734	4.307311012093518
Butyric acid	3.4298860254484045	0.34419352083789634	5.121483391204585
STDEV	Free + feces	only free	Salt + feces
Acetic acid	0.6921484650062848	0.09088238252618215	0.6209620070493624
Propionic aicd	0.3486516637710296	0.08978194966855975	0.27583306442835903
Butyric acid	0.2584525629492947	0.203728349376167	0.287920934853298
